FIPS,# STG Facs Reporting Expenses (2012),# STG Facs Reporting Expenses (2011),# STG Facs Reporting Expenses (2010),# STG Facs Reporting Expenses (2009),# STG Facs Reporting Expenses (2008),# STG Facs Reporting Expenses (2007),# STG Facs Reporting Expenses (2006),# STG Facs Reporting Expenses (2005),# STG Facs Reporting Expenses (2004),# STG Facs Reporting Expenses (2003),# STG Facs Reporting Expenses (2002),# STG Facs Reporting Expenses (2001),# STG Facs Reporting Expenses (2000),# STG Facs Reporting Expenses (1999),# STG Facs Reporting Expenses (1998),# STG Facs Reporting Expenses (1997),# STG Facs Reporting Expenses (1996),# STG Facs Reporting Expenses (1995),# STG Facs Reporting Expenses (1990),# STG Facs Reporting Expenses (1985),# STG Facs Reporting Expenses (1980),# STNG/LT Facs Reporting Expenses (2012),# STNG/LT Facs Reporting Expenses (2011),# STNG/LT Facs Reporting Expenses (2010),# STNG/LT Facs Reporting Expenses (2009),# STNG/LT Facs Reporting Expenses (2008),# STNG/LT Facs Reporting Expenses (2007),# STNG/LT Facs Reporting Expenses (2006),# STNG/LT Facs Reporting Expenses (2005),# STNG/LT Facs Reporting Expenses (2004),# STNG/LT Facs Reporting Expenses (2003),# STNG/LT Facs Reporting Expenses (2002),# STNG/LT Facs Reporting Expenses (2001),# STNG/LT Facs Reporting Expenses (2000),# STNG/LT Facs Reporting Expenses (1999),# STNG/LT Facs Reporting Expenses (1998),# STNG/LT Facs Reporting Expenses (1997),# STNG/LT Facs Reporting Expenses (1996),# STNG/LT Facs Reporting Expenses (1995),# STNG/LT Facs Reporting Expenses (1990),# STNG/LT Facs Reporting Expenses (1985),# STNG/LT Facs Reporting Expenses (1980),# Vet Facs Reporting Expenses (2012),# Vet Facs Reporting Expenses (2011),# Vet Facs Reporting Expenses (2010),# Vet Facs Reporting Expenses (2009),# Vet Facs Reporting Expenses (2008),# Vet Facs Reporting Expenses (2007),# Vet Facs Reporting Expenses (2006),# Vet Facs Reporting Expenses (2005),# Vet Facs Reporting Expenses (2004),# Vet Facs Reporting Expenses (2003),# Vet Facs Reporting Expenses (2002),# Vet Facs Reporting Expenses (2001),# Vet Facs Reporting Expenses (2000),# Vet Facs Reporting Expenses (1999),# Vet Facs Reporting Expenses (1998),# Vet Facs Reporting Expenses (1997),# Vet Facs Reporting Expenses (1996),# Vet Facs Reporting Expenses (1995),# STG Facs Rprt Payroll Expenses (2012),# STG Facs Rprt Payroll Expenses (2011),# STG Facs Rprt Payroll Expenses (2010),# STG Facs Rprt Payroll Expenses (2009),# STG Facs Rprt Payroll Expenses (2008),# STG Facs Rprt Payroll Expenses (2007),# STG Facs Rprt Payroll Expenses (2006),# STG Facs Rprt Payroll Expenses (2005),# STG Facs Rprt Payroll Expenses (2004),# STG Facs Rprt Payroll Expenses (2003),# STG Facs Rprt Payroll Expenses (2002),# STG Facs Rprt Payroll Expenses (2001),# STG Facs Rprt Payroll Expenses (2000),# STG Facs Rprt Payroll Expenses (1999),# STG Facs Rprt Payroll Expenses (1998),# STG Facs Rprt Payroll Expenses (1997),# STG Facs Rprt Payroll Expenses (1996),# STG Facs Rprt Payroll Expenses (1995),# STG Facs Rprt Payroll Expenses (1990),# STG Facs Rprt Payroll Expenses (1985),# STG Facs Rprt Payroll Expenses (1980),# STNG/LT Facs Rprt Payroll Expenses (2012),# STNG/LT Facs Rprt Payroll Expenses (2011),# STNG/LT Facs Rprt Payroll Expenses (2010),# STNG/LT Facs Rprt Payroll Expenses (2009),# STNG/LT Facs Rprt Payroll Expenses (2008),# STNG/LT Facs Rprt Payroll Expenses (2007),# STNG/LT Facs Rprt Payroll Expenses (2006),# STNG/LT Facs Rprt Payroll Expenses (2005),# STNG/LT Facs Rprt Payroll Expenses (2004),# STNG/LT Facs Rprt Payroll Expenses (2003),# STNG/LT Facs Rprt Payroll Expenses (2002),# STNG/LT Facs Rprt Payroll Expenses (2001),# STNG/LT Facs Rprt Payroll Expenses (2000),# STNG/LT Facs Rprt Payroll Expenses (1999),# STNG/LT Facs Rprt Payroll Expenses (1998),# STNG/LT Facs Rprt Payroll Expenses (1997),# STNG/LT Facs Rprt Payroll Expenses (1996),# STNG/LT Facs Rprt Payroll Expenses (1995),# STNG/LT Facs Rprt Payroll Expenses (1990),# STNG/LT Facs Rprt Payroll Expenses (1985),# STNG/LT Facs Rprt Payroll Expenses (1980),STG Tot Rep Pyrl Expense(1000's) (2012),STG Tot Rep Pyrl Expense(1000's) (2011),STG Tot Rep Pyrl Expense(1000's) (2010),STG Tot Rep Pyrl Expense(1000's) (2009),STG Tot Rep Pyrl Expense(1000's) (2008),STG Tot Rep Pyrl Expense(1000's) (2007),STG Tot Rep Pyrl Expense(1000's) (2006),STG Tot Rep Pyrl Expense(1000's) (2005),STG Tot Rep Pyrl Expense(1000's) (2004),STG Tot Rep Pyrl Expense(1000's) (2003),STG Tot Rep Pyrl Expense(1000's) (2002),STG Tot Rep Pyrl Expense(1000's) (2001),STG Tot Rep Pyrl Expense(1000's) (2000),STG Tot Rep Pyrl Expense(1000's) (1999),STG Tot Rep Pyrl Expense(1000's) (1998),STG Tot Rep Pyrl Expense(1000's) (1997),STG Tot Rep Pyrl Expense(1000's) (1996),STG Tot Rep Pyrl Expense(1000's) (1995),STG Tot Rep Pyrl Expense(1000's) (1990),STG Tot Rep Pyrl Expense(1000's) (1985),STG Tot Rep Pyrl Expense(1000's) (1980),STNG/LT Tot Rep Pyrl Expense(1000's) (2012),STNG/LT Tot Rep Pyrl Expense(1000's) (2011),STNG/LT Tot Rep Pyrl Expense(1000's) (2010),STNG/LT Tot Rep Pyrl Expense(1000's) (2009),STNG/LT Tot Rep Pyrl Expense(1000's) (2008),STNG/LT Tot Rep Pyrl Expense(1000's) (2007),STNG/LT Tot Rep Pyrl Expense(1000's) (2006),STNG/LT Tot Rep Pyrl Expense(1000's) (2005),STNG/LT Tot Rep Pyrl Expense(1000's) (2004),STNG/LT Tot Rep Pyrl Expense(1000's) (2003),STNG/LT Tot Rep Pyrl Expense(1000's) (2002),STNG/LT Tot Rep Pyrl Expense(1000's) (2001),STNG/LT Tot Rep Pyrl Expense(1000's) (2000),STNG/LT Tot Rep Pyrl Expense(1000's) (1999),STNG/LT Tot Rep Pyrl Expense(1000's) (1998),STNG/LT Tot Rep Pyrl Expense(1000's) (1997),STNG/LT Tot Rep Pyrl Expense(1000's) (1996),STNG/LT Tot Rep Pyrl Expense(1000's) (1995),STNG/LT Tot Rep Pyrl Expense(1000's) (1990),STNG/LT Tot Rep Pyrl Expense(1000's) (1985),STNG/LT Tot Rep Pyrl Expense(1000's) (1980),STG Total Rep Fac Exp (1000's) (2012),STG Total Rep Fac Exp (1000's) (2011),STG Total Rep Fac Exp (1000's) (2010),STG Total Rep Fac Exp (1000's) (2009),STG Total Rep Fac Exp (1000's) (2008),STG Total Rep Fac Exp (1000's) (2007),STG Total Rep Fac Exp (1000's) (2006),STG Total Rep Fac Exp (1000's) (2005),STG Total Rep Fac Exp (1000's) (2004),STG Total Rep Fac Exp (1000's) (2003),STG Total Rep Fac Exp (1000's) (2002),STG Total Rep Fac Exp (1000's) (2001),STG Total Rep Fac Exp (1000's) (2000),STG Total Rep Fac Exp (1000's) (1999),STG Total Rep Fac Exp (1000's) (1998),STG Total Rep Fac Exp (1000's) (1997),STG Total Rep Fac Exp (1000's) (1996),STG Total Rep Fac Exp (1000's) (1995),STG Total Rep Fac Exp (1000's) (1990),STG Total Rep Fac Exp (1000's) (1985),STG Total Rep Fac Exp (1000's) (1980),STNG/LT Total Rep Fac Exp (1000's) (2012),STNG/LT Total Rep Fac Exp (1000's) (2011),STNG/LT Total Rep Fac Exp (1000's) (2010),STNG/LT Total Rep Fac Exp (1000's) (2009),STNG/LT Total Rep Fac Exp (1000's) (2008),STNG/LT Total Rep Fac Exp (1000's) (2007),STNG/LT Total Rep Fac Exp (1000's) (2006),STNG/LT Total Rep Fac Exp (1000's) (2005),STNG/LT Total Rep Fac Exp (1000's) (2004),STNG/LT Total Rep Fac Exp (1000's) (2003),STNG/LT Total Rep Fac Exp (1000's) (2002),STNG/LT Total Rep Fac Exp (1000's) (2001),STNG/LT Total Rep Fac Exp (1000's) (2000),STNG/LT Total Rep Fac Exp (1000's) (1999),STNG/LT Total Rep Fac Exp (1000's) (1998),STNG/LT Total Rep Fac Exp (1000's) (1997),STNG/LT Total Rep Fac Exp (1000's) (1996),STNG/LT Total Rep Fac Exp (1000's) (1995),STNG/LT Total Rep Fac Exp (1000's) (1990),STNG/LT Total Rep Fac Exp (1000's) (1985),STNG/LT Total Rep Fac Exp (1000's) (1980),Vet Total Rep Fac Exp (1000's) (2012),Vet Total Rep Fac Exp (1000's) (2011),Vet Total Rep Fac Exp (1000's) (2010),Vet Total Rep Fac Exp (1000's) (2009),Vet Total Rep Fac Exp (1000's) (2008),Vet Total Rep Fac Exp (1000's) (2007),Vet Total Rep Fac Exp (1000's) (2006),Vet Total Rep Fac Exp (1000's) (2005),Vet Total Rep Fac Exp (1000's) (2004),Vet Total Rep Fac Exp (1000's) (2003),Vet Total Rep Fac Exp (1000's) (2002),Vet Total Rep Fac Exp (1000's) (2001),Vet Total Rep Fac Exp (1000's) (2000),Vet Total Rep Fac Exp (1000's) (1999),Vet Total Rep Fac Exp (1000's) (1998),Vet Total Rep Fac Exp (1000's) (1997),Vet Total Rep Fac Exp (1000's) (1996),Vet Total Rep Fac Exp (1000's) (1995)
34000,65,63,64,64,64,67,72,73,74,73,73,71,74,74,77,79,83,87,91,96,103,33,32,32,34,36,33,33,32,24,23,24,24,25,26,24,24,26,27,29,33,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,65,63,64,64,64,67,72,73,74,73,73,71,74,74,77,79,83,87,91,96,103,33,32,32,34,36,33,33,32,24,23,24,24,25,26,24,24,26,27,29,33,34,8169086,7692173,7795914,7419227,7299859,6939706,6793713,6615647,6244322,6077315,5451434,5137273,5041901,4522269,4764374,4796619,4516202,4640016,3216407,1954805,1205236,755445,1022175,903674,1161595,1135701,995696,1023409,751968,723178,657768,720324,679222,747383,615013,422676,408254,451453,513016,568296,410551,230258,19485880,17697862,17932335,17110732,16558997,15560258,15395950,14715230,14030125,13522573,12389339,11343433,10908338,9735068,10307702,10129643,9559830,9608878,6473138,3930891,2325380,1560024,2107612,1806426,2331090,2372292,2046088,2046672,1499783,1396573,1238620,1352782,1211103,1359719,1156628,773463,738486,791402,904096,925052,667828,362072,371319,648732,565981,618275,535994,507688,533090,315276,448692,291628,321552,251183,238071,236380,252185,482518,261673,291929
35000,42,43,41,43,43,41,43,44,44,44,41,40,40,45,45,45,45,45,47,50,49,12,11,15,13,13,11,12,12,10,11,12,13,14,13,15,15,17,20,19,13,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,43,41,43,43,41,43,44,44,44,41,40,40,45,45,45,45,45,47,50,49,12,11,15,13,13,11,12,12,10,11,12,13,14,13,15,15,17,20,19,13,9,1998682,1976546,1762816,1807022,1649913,1515241,1472321,1453757,1272831,1220815,1111934,913395,857762,858827,847554,817638,770708,708603,471248,340598,194499,149672,136983,191795,126297,129711,113886,92553,108819,70449,98960,97490,86682,92449,74366,86215,84569,111832,112015,90244,60713,26475,4795837,4661283,4092007,4044869,3693007,3485082,3190718,3352225,2814927,2613359,2518371,2173663,2017050,2142761,1946434,1917840,1773481,1684192,1077158,698596,373089,328174,294271,402114,301480,275907,239972,170032,209485,150891,170405,192208,177752,170574,144973,166613,163806,203483,196503,169473,101985,41019,411834,411661,233302,367940,350571,318121,262316,246060,227801,165248,193625,124547,169490,109877,147263,141834,133837,146570
36000,177,181,183,186,189,197,197,195,198,198,204,206,211,212,218,219,221,224,234,257,274,51,54,55,56,59,56,57,60,59,60,57,56,58,59,59,61,62,63,71,71,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,12,12,177,181,183,186,189,197,197,195,198,198,204,206,211,212,218,219,221,224,234,257,274,51,54,55,56,59,56,57,60,59,60,57,56,58,59,59,61,62,63,71,71,77,26460269,25684399,24311323,23450288,22603783,21255930,20412313,19165781,18095223,17308072,16421526,15465385,15110209,14422065,14129375,13843935,13755812,13511085,10131037,6392036,4184862,2988622,2955501,3119906,2904081,2824325,2688844,2493044,2378394,2155701,2221845,1929267,1547610,1666728,1708902,1524124,1601738,1607862,1726888,1803213,1327399,981463,60416091,57039440,54505337,52435092,51063861,48170315,46346810,43300223,40959924,38448453,35503960,33515284,31789432,30199987,28909244,28378244,27896592,27064330,19237618,12213473,7643701,6561929,6375173,6566132,6417717,5994048,5747539,5258195,5121126,4680623,4749505,4065817,3718054,3224538,3583096,3028624,3174851,3009887,3209171,2937462,2160217,1520402,2772316,2551019,2644090,2553971,2033694,1905673,1934973,1823548,1815355,1599358,1486617,1527038,1434970,1502294,1361943,1429566,1279063,1206786
37000,115,115,117,115,117,116,117,118,118,118,117,116,117,119,120,121,122,122,126,132,137,28,29,29,26,24,26,27,29,24,24,26,25,25,25,28,30,33,33,33,34,26,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,115,115,117,115,117,116,117,118,118,118,117,116,117,119,120,121,122,122,126,132,137,28,29,29,26,24,26,27,29,24,24,26,25,25,25,28,30,33,33,33,34,26,9420312,8761948,8326296,8070930,8012346,7296497,6908545,6469247,6261068,5836596,5335127,4887498,4523047,4179926,3922728,3735429,3419172,3254559,2329144,1184889,792041,596309,738008,758229,595367,412313,474834,553272,540257,401067,377807,452435,443356,429736,393350,416742,407285,398953,415011,291069,232937,144757,23978114,21314618,19974739,19722786,19081927,17296888,16426700,15402428,14284106,13210511,12183532,11175499,10546372,9637618,8884284,8414543,7716277,7214949,4853371,2449458,1534307,1268143,1507327,1484890,1183012,813900,894053,1023707,1022877,781419,689313,859468,830120,807866,773377,754933,772220,796022,789434,528844,400705,226986,1000144,924683,1098740,1016720,1119120,643819,840953,642195,865798,465448,543498,459929,479139,507709,445451,368255,358815,340376
38000,45,41,42,42,41,43,44,43,43,43,44,44,45,44,47,45,48,48,54,56,57,5,9,8,8,10,7,6,7,5,4,4,5,4,5,3,5,3,4,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,41,42,42,41,43,44,43,43,43,44,44,45,44,47,45,48,48,54,56,57,5,9,8,8,10,7,6,7,5,4,4,5,4,5,3,5,3,4,4,4,6,1178415,1083796,1028281,1089569,903806,864585,834389,767151,721743,699248,687083,623024,570422,544177,530352,489362,458996,448574,279749,220854,126971,53316,66803,59709,58374,49876,35381,36322,46463,40426,33903,31236,30030,22895,27037,31804,37351,18838,20986,24045,21805,21906,2948965,2462587,2375280,2349827,2028695,1940319,1800908,1661524,1514829,1476934,1449572,1342414,1208591,1146810,1136863,1055659,1004089,960260,610661,461492,250331,109167,139234,126423,120034,110970,76006,79556,98821,75926,61928,56433,53484,39709,55099,58200,75714,31512,34987,42002,35767,31711,258088,183746,173890,192256,138032,131133,106000,96361,60869,79244,69784,66481,52326,48056,46417,46348,43438,42433
39000,165,166,164,164,161,162,158,156,156,155,158,159,156,161,166,164,171,173,185,195,200,54,50,52,50,53,47,53,53,29,29,31,28,29,28,28,28,35,38,42,40,43,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,165,166,164,164,161,162,158,156,156,155,158,159,156,161,166,164,171,173,185,195,200,54,50,52,50,53,47,53,53,29,29,31,28,29,28,28,28,35,38,42,40,43,13194496,12549863,12165522,12001026,11522935,10733708,10309271,9691745,9071029,8450581,8094733,7679610,6452410,6345336,6200635,6093684,6038349,5681848,4567270,3346614,2128845,2246198,2122480,2062418,1801419,1504982,1356139,1268744,1154944,867207,838314,765897,684366,628269,585402,544091,528812,577077,578377,562423,369157,284522,33252527,30321943,30035360,29232138,27612541,25764769,24584023,23041473,21359503,19827044,18527216,17463643,15093673,14756404,14146881,13823296,13753686,13042381,9761048,6868110,4033879,5008567,4531673,4605133,3864358,3647371,3210134,3085192,2792927,2063711,1892558,1785978,1552194,1400483,1268443,1199158,1158547,1227278,1216107,1043629,636076,455092,1749106,1517494,1481414,1431582,1438639,1261124,1081881,887391,771854,778803,769809,626526,563482,607229,558858,531284,459519,440071
40000,121,122,117,118,117,117,112,112,110,108,103,105,106,110,114,118,116,119,123,131,133,34,36,40,40,41,39,45,47,38,37,33,32,31,28,28,26,28,21,18,14,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,121,122,117,118,117,117,112,112,110,108,103,105,106,110,114,118,116,119,123,131,133,34,36,40,40,41,39,45,47,38,37,33,32,31,28,28,26,28,21,18,14,13,3204623,3094102,2823519,2730549,2744010,2484074,2371013,2289087,2052169,1979845,1798236,1661141,1638888,1524337,1522613,1458736,1369308,1378391,1010594,780419,450608,378839,332253,334320,268191,313938,282507,331609,292743,210053,223423,202871,177845,162796,156063,155693,144196,141572,120673,96938,83801,73397,8487080,7830307,7295726,7011795,7024404,6306518,5834171,5692592,5264931,4793233,4359320,4084209,3999197,3721824,3602066,3581753,3390872,3186695,2304716,1655403,933903,904398,803378,839373,667332,764454,737179,842706,783219,500037,458004,419412,360776,346700,307573,290156,277061,275177,232272,180349,138613,122220,546452,515336,499602,552716,503595,391195,339113,244501,276609,252073,271558,247034,224281,204460,171376,199097,162479,148273
41000,59,60,60,60,60,59,59,60,59,59,60,60,59,59,61,62,64,65,72,76,75,5,5,5,4,4,4,4,4,4,4,5,5,5,6,5,6,6,7,7,7,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,59,60,60,60,60,59,59,60,59,59,60,60,59,59,61,62,64,65,72,76,75,5,5,5,4,4,4,4,4,4,4,5,5,5,6,5,6,6,7,7,7,9,3716081,3690321,3619943,3307053,3302426,2861424,2774402,2583209,2302602,2143039,2031306,1791200,1646562,1502290,1483087,1375118,1280819,1243724,961805,624788,398058,103956,103536,115604,93030,79203,89573,103171,97814,77575,65704,69428,65481,64388,65068,51786,51175,59187,73542,59813,42852,43543,9586829,9341954,9194169,8245099,8062297,7019666,6701702,6145932,5564752,5119025,4775547,4188440,3845048,3459293,3387376,3119654,2866044,2795333,2065368,1292337,790178,191101,198173,207118,193132,153857,151945,151767,142304,157584,120154,129584,123958,122342,121045,90864,92981,105662,128837,107920,67835,65902,506617,638261,894913,472406,397971,343142,539318,494797,402743,350787,358411,282214,286061,209225,310008,267864,178129,217587
42000,157,160,161,160,169,166,166,170,178,177,180,184,186,189,191,195,200,203,221,227,236,83,83,83,82,85,81,83,83,69,72,73,73,73,74,76,78,77,80,83,79,85,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,157,160,161,160,169,166,166,170,178,177,180,184,186,189,191,195,200,203,221,227,236,83,83,83,82,84,81,83,83,69,72,73,73,73,74,76,78,77,80,83,79,85,12962516,12431073,12180634,12074617,11964186,10959879,10353241,9746078,9028412,8569460,8114253,7751429,7327985,7162713,7286387,7015031,6978379,7200744,5627706,3764022,2293382,2391549,2375950,2510332,2042503,2015952,1917047,1900145,1692477,1604713,1645094,1518819,1429383,1338045,1207539,1107902,1198591,1275827,1200250,1008100,771447,607937,35236772,32843939,31790319,30950256,30270550,27707818,26239608,24537568,22720607,21288285,19748019,18801015,17575565,17044470,16980169,16243029,15861890,16513464,11927385,7807106,4473405,5495003,5469879,5756761,4698067,4447800,4169686,4060394,3506808,3348110,3319830,3146100,2915361,2651406,2391853,2233549,2481420,2489092,2370489,1906754,1382442,1013163,2076228,1713502,2264233,1873841,1836044,1785478,1310766,1085052,1185870,1197425,1252000,1113526,825208,823124,813566,752632,695742,715293
44000,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,15,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,15,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1225753,1219947,1172484,1137640,1096689,1060858,987984,895672,860614,791239,745200,668797,637055,604446,602369,581186,556956,545820,440444,318724,200303,296741,322784,318709,294965,272428,234955,228334,214674,210373,224534,218897,204288,192515,154626,174046,156643,156162,126008,110060,72348,55716,2870770,2820747,2687170,2619498,2460899,2339473,2248242,2071428,1951349,1814717,1683839,1504393,1402261,1280272,1182894,1200150,1093960,1095670,832144,587445,352940,668795,666883,636647,601980,575069,477598,455071,430773,417495,431476,410880,375264,353303,282876,319324,303726,296539,243318,208552,138290,94414,244681,211649,197328,177654,156508,154609,147204,104282,109568,93610,91565,88481,75749,73014,72138,68887,69491,68402
45000,62,64,62,64,62,63,63,62,63,63,64,64,66,67,68,67,68,68,73,77,79,25,24,25,25,26,26,27,27,23,18,18,18,18,17,17,19,19,19,19,17,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62,64,62,64,62,63,63,62,63,63,64,64,66,67,68,67,68,68,73,77,79,25,24,25,25,26,26,27,27,23,18,18,18,18,17,17,19,19,19,19,17,15,3809498,3738277,3580027,3511665,3387689,3056758,2948470,2938562,2772603,2717560,2442732,2185212,2080792,2015879,1860045,1795437,1647218,1540475,1109946,676208,413880,227147,204210,209562,200822,224861,163085,174762,200030,158047,163224,157195,152182,129717,112448,123044,137455,120090,122644,128705,92599,61005,10391619,10255941,9730807,9628536,9164604,8207035,7886942,7717250,7148203,6632039,6142115,5508355,5288261,4978073,4578480,4346339,3870925,3771617,2468885,1405123,808062,486182,420751,454737,441066,479809,374480,364992,417341,298202,320038,311497,276151,239435,216044,232127,279932,231369,243794,223017,151904,92314,645046,426559,393622,415611,351016,300934,296772,307787,313334,316345,287933,263172,224161,218185,156954,202352,181964,176331
46000,56,57,57,60,56,56,57,56,57,57,56,54,53,55,55,55,57,56,62,66,66,9,7,7,5,9,8,9,10,2,2,3,5,4,3,4,4,4,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,56,57,57,60,56,56,57,56,57,57,56,54,53,55,55,55,57,56,62,66,66,9,7,7,5,9,8,9,10,2,2,3,5,4,3,4,4,4,6,4,3,3,1471217,1356145,1203618,1072216,1036750,964208,886890,836736,788049,737290,648859,613668,572820,540245,503301,487799,500216,436532,299542,186975,126624,81129,45158,41876,27137,42842,37314,45965,40866,12075,10918,21976,17636,10932,8408,10678,10344,25032,12861,7693,17819,9826,3102531,3087664,2732551,2475424,2361011,2102252,1919763,1837559,1737018,1582723,1395459,1342890,1264047,1170326,1133657,1051113,1055694,934948,603669,380419,233269,224112,112041,107428,66744,116433,93979,123701,114224,20690,18325,59614,35134,18992,14269,18737,17968,43818,26351,15968,30155,16382,543628,471679,354849,249334,375365,251118,183976,239125,205739,169474,161523,173588,152485,135298,118338,121422,151926,121855
47000,117,119,118,119,118,120,119,119,121,120,118,117,116,115,116,121,123,125,138,148,150,31,31,34,36,39,38,39,40,26,27,26,25,24,26,27,25,24,26,24,25,25,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,117,119,118,119,118,120,119,119,121,120,118,117,116,115,116,121,123,125,138,148,150,31,31,34,36,39,38,39,40,26,27,26,25,24,26,27,25,24,26,24,25,25,5762624,5352356,5340173,5232936,4993863,6134750,5180574,4414087,4054100,3882464,3556649,3445359,3213533,3022498,2809495,2774069,2651741,2613101,1975709,1278505,784910,418535,401197,446037,455007,472422,496157,446332,406651,412440,401384,262989,345821,317734,310569,363513,293303,315480,253704,221281,168873,106965,15309005,13371117,13530983,13498993,12645037,15123695,13067724,11239338,10212030,9523428,8893814,8394869,7690981,7404616,6592540,6691265,6363365,6115238,4624818,2805601,1583363,908515,841890,977063,970047,996674,1057146,960706,881780,897087,841711,516442,707638,647624,611320,704592,537747,584709,475763,426656,312082,178676,1225674,1125889,1436226,1406407,1261131,1143007,1028731,987758,898593,795046,752335,663660,504011,518907,519036,388116,384448,412024
48000,392,404,397,406,383,393,373,378,377,374,373,374,375,382,381,382,386,395,426,485,507,210,188,195,179,197,182,204,185,159,133,141,140,141,140,141,134,138,142,141,84,61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,9,392,404,397,406,383,393,373,378,377,374,373,374,375,382,381,382,386,395,426,485,507,210,188,195,179,197,182,204,185,159,133,141,140,141,140,141,134,138,142,141,84,61,18588276,18268631,18046591,17630436,16113150,15019630,13959148,13515477,12579277,12255809,11470770,10356458,9426455,8974131,8589392,8032961,7630815,7264745,5263635,3716102,2165451,4904240,4349683,4269049,4045565,3950614,3374954,3337889,3027103,2653976,2363039,2225144,1955618,1743346,1530643,1535539,1388610,1247025,1385473,1143182,647148,312104,50144646,46042728,44666197,44023601,40172701,38458957,36029246,34175028,32115593,30337411,28786147,25870832,23427231,22017687,20804816,19733019,18689572,17694316,12302571,7870635,4427030,11311720,9841160,9894893,9218442,9177437,7684815,7666477,6881563,5994732,5077948,4380911,4174838,3776420,3328983,3216508,2928058,2678027,2971601,2314833,1132649,503612,4520752,4458496,4861783,4869233,4216507,3928271,3415693,3143518,2858358,2611872,2530216,2220685,1766261,1690823,1595401,1519112,1159048,1092416
49000,45,45,43,41,40,39,40,40,40,40,40,40,40,40,41,40,40,41,41,40,39,9,8,10,12,14,14,13,13,9,9,9,8,8,8,11,11,11,10,12,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,45,43,41,40,39,40,40,40,40,40,40,40,40,41,40,40,41,41,40,39,9,8,10,12,14,14,13,13,9,9,9,8,8,8,11,11,11,10,12,7,5,1700285,1706176,1680422,1606793,1553789,1431827,1278584,1211064,1161397,1047825,968516,888594,798676,783824,751242,699079,659565,634106,450161,291376,183484,261998,238756,251478,250558,263195,239459,222951,215481,173896,183472,155034,151140,135475,121675,125523,113570,105991,100367,85391,42613,24108,4849273,4624427,4461195,4202839,3979802,3638276,3284508,3111379,2965669,2616613,2423766,2176709,1953653,1871137,1809055,1659538,1571151,1537944,1083515,677504,367708,686632,613733,604518,563431,579430,534563,482473,477603,388384,363095,338723,305930,267664,244113,250899,234919,222243,212064,178011,83826,41238,218004,390807,359331,321784,295534,259167,144637,181551,181551,176763,147250,140921,72644,122678,121663,122637,125365,120067
50000,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,17,17,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,17,17,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,937151,915848,828462,837406,786075,738767,677633,623093,578017,559869,402873,371685,337894,306701,274722,284906,281912,309485,197511,124608,74493,35656,29026,21729,29187,27906,30888,29221,26309,24496,21577,22448,24239,21194,19122,19144,22583,24283,10370,16353,18816,11098,2097814,1937415,1876525,1809850,1689011,1557224,1434551,1311091,1197335,1104620,890237,842008,762055,706932,610451,611183,599152,627031,397353,240297,146098,55010,45879,40960,50970,48986,53984,50630,46928,45721,39899,42712,44747,37913,40919,36421,39528,41459,20514,34649,29595,15825,166523,160688,161626,149444,130439,105238,102029,93679,94284,92581,77479,70805,66019,59986,37645,60498,56380,57345
